observed_at,reason,pool_max_open,pool_open,pool_in_use,pool_idle,pool_wait_count,pool_wait_duration_ms,in_flight_callbacks,stalled_in_flight,oldest_in_flight_age_ms,in_flight_current_phase
2026-08-23T13:24:58.065633502Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:25:33.065094114Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:26:03.066064648Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:26:38.065646602Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:27:13.065108844Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:27:43.065179245Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:28:13.065296943Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:28:43.065432109Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:29:13.066127798Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:29:48.065998633Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:30:23.06584419Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:30:58.06566954Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:31:33.066057377Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:32:08.065843162Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:32:43.065116808Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:33:13.065362132Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:33:48.065817276Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:34:23.066034218Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:34:58.066048925Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:35:33.066124701Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:36:08.065692472Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:36:43.065718684Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:37:18.065580059Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:37:53.065395967Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:38:23.065701177Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:38:53.065826444Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:39:28.065335571Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:39:58.066063952Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:40:33.065390947Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:41:08.065992996Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:41:38.066243416Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:42:13.06559467Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:42:48.065342217Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:43:23.06554565Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:43:58.065465272Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:44:28.065600896Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:44:58.06610158Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:45:33.065270056Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:46:03.065688301Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:46:38.065585505Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:47:13.065625832Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:47:48.065766523Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:48:23.065868116Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:48:53.066112772Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:49:28.066031965Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:49:58.066060287Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:50:33.065900888Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:51:08.065527133Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:51:38.066081432Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:52:13.065589946Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:52:43.066084652Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:53:18.065048798Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:53:48.065844601Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:54:23.066130987Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:54:58.065595399Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T13:55:28.065630441Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:55:58.065878622Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:56:33.065623969Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:57:03.065829983Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:57:33.066250419Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:58:08.065106837Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:58:38.065539267Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:59:08.065948474Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T13:59:38.065963526Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:00:08.065977272Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:00:43.065077844Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T14:01:13.065716315Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:01:48.065762409Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:02:23.06507987Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:02:53.06517637Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:03:23.065589049Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:03:58.065260338Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:04:28.065847891Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:04:58.065900749Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:05:33.065405561Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:06:03.065822982Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:06:38.065597021Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:07:08.066206214Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:07:43.065109145Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:08:13.065618414Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:08:48.065526696Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:09:23.065411144Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T14:09:53.065534029Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:10:23.065595514Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:10:53.065838978Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:11:28.065316497Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:11:58.066148882Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:12:33.065785823Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:13:03.066236454Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:13:38.065438785Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:14:08.065793093Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:14:38.066097414Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:15:13.065995769Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:15:43.066044924Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:16:18.066120299Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:16:53.065178773Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:17:23.065728414Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:17:58.065607099Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:18:33.065139777Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:19:03.065659439Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:19:38.065844402Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:20:13.065723719Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:20:48.066016555Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:21:23.065755281Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:21:53.066098594Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:22:23.06610527Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:22:58.066002542Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:23:33.065089067Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:24:03.065231304Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:24:33.06570473Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:25:08.065122882Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:25:38.066068912Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:26:13.065278977Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:26:43.065972684Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:27:13.066010909Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:27:48.065368089Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:28:23.065654984Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:28:53.065855666Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:29:28.06550046Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:29:58.065525456Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:30:28.066029025Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:30:58.066147738Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:31:33.065402651Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:32:03.065573287Z,periodic,32,7,4,3,0,0.000000,0,0,0.000000,
2026-08-23T14:32:38.066564138Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:33:13.065250919Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:33:43.065272895Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:34:13.066035646Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:34:48.065402851Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:35:18.065625118Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:35:48.065765399Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:36:18.066009199Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:36:53.065510826Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:37:23.065521729Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:37:53.066049814Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:38:28.065522246Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:38:58.065593192Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:39:33.065151904Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:40:03.065276937Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:40:33.065672256Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:41:03.066169863Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:41:38.065767837Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:42:13.065742682Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:42:48.066090724Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:43:18.066284152Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:43:53.06576968Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:44:23.06581874Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:44:58.065894389Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:45:33.065246898Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:46:03.066271361Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:46:38.065636719Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:47:13.065363211Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:47:43.065687701Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:48:18.065057103Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T14:48:48.065081039Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:49:18.065613478Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:49:48.065928117Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:50:23.065093232Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:50:53.065191497Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:51:23.066324063Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:51:58.065505855Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:52:33.065657448Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:53:08.065301053Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:53:38.06566647Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:54:08.066131796Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:54:43.065215149Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:55:13.065967406Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:55:48.065443705Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:56:18.065596165Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:56:53.065309103Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:57:23.065393612Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:57:58.06595377Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T14:58:28.065964145Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:59:03.065263978Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T14:59:33.065325004Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:00:03.0655117Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:00:33.065604041Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:01:08.065105021Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:01:38.066035715Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:02:08.066202486Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:02:43.065917687Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:03:18.065041294Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:03:48.065481138Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:04:18.065605842Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:04:53.065426089Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:05:23.065607823Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:05:58.06846896Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:06:33.066096629Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:07:08.065108658Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:07:38.065478128Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:08:08.065721264Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:08:38.065998863Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:09:13.065663796Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:09:48.066159602Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:10:23.065432838Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:10:58.066084666Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:11:33.065204206Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:12:03.06534012Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:12:38.065086235Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:13:08.065129752Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:13:38.06555977Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:14:08.065828484Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:14:43.065688493Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:15:13.065792739Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:15:43.06599241Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:16:13.066182576Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:16:48.065323262Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:17:18.066136826Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:17:53.065982076Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:18:28.066107043Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:19:03.066042857Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:19:38.065866714Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:20:13.065193878Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:20:43.065695084Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:21:18.065933488Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:21:53.065371816Z,periodic,32,6,4,2,0,0.000000,0,0,0.000000,
2026-08-23T15:22:23.065487057Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:22:58.065403332Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:23:28.066107565Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:24:03.065267317Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:24:33.065613456Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:25:03.066046229Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:25:38.065200159Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:26:08.065800983Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:26:43.065374824Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:27:18.065624329Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:27:48.065682992Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:28:18.066003943Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:28:48.066173753Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:29:23.065066664Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:29:53.065865672Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:30:28.065837738Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:30:58.065982758Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:31:33.066037499Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:32:08.065070299Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:32:38.065358589Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:33:08.065727331Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:33:43.065618224Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:34:18.065914163Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:34:53.06512983Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:35:23.065332666Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:35:53.065705343Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:36:28.065516673Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:36:58.065865729Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:37:33.065960731Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:38:08.065611545Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:38:38.065826706Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:39:13.065661574Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:39:48.0657796Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:40:23.065724931Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:40:53.065772527Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:41:23.066008022Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:41:58.065528854Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:42:28.06614609Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:43:03.065476938Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:43:33.065582379Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:44:08.065120785Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:44:43.065798554Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:45:18.065670389Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:45:53.066115709Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:46:28.065314423Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:46:58.06572667Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:47:33.065881004Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:48:08.065487085Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:48:38.065954128Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:49:13.065064996Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:49:43.065093362Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:50:13.065896943Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:50:48.065848987Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:51:18.066041447Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T15:51:53.06551757Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:52:23.065880905Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:52:53.066239869Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:53:28.065995784Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:53:58.066314823Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:54:33.065274202Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:55:03.065825961Z,periodic,32,6,4,2,0,0.000000,0,0,0.000000,
2026-08-23T15:55:38.065545005Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:56:08.065678601Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:56:43.065299495Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:57:13.065629389Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:57:43.065743199Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:58:18.065752557Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:58:53.065375323Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:59:23.066130012Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T15:59:58.06560509Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:00:33.065530413Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:01:08.065683518Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:01:43.065701605Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
